K,True label,Predicted label
100,1729454608,2314234752
100,3895795120,1983510531
100,1245346479,3538328817
100,2198030198,1827547982
100,1683116425,821583868
100,3385944896,1752054615
100,1802011524,15630034
100,3301496752,3604334178
100,952183003,1809363506
100,2947304524,320286773
100,1546744882,109743541
100,1448039620,994676122
100,1986364708,2123332638
100,2540685607,479122246
100,3747400408,3113678103
100,544315614,3335857921
100,3913168209,378982106
100,1245160560,2269502085
100,1809770324,2261647540
100,289560958,4287268706
100,3687627144,2008989859
100,3188904872,506635365
100,1308521617,1148817877
100,690457988,3566010337
100,3299656603,2126962532
100,929367073,1111259106
100,1958306891,3423419034
100,2015664445,3228859801
100,137098180,420759736
100,2462611284,1301393497
100,4042536793,3423419034
100,2699450457,1733221456
100,1707910864,159351600
100,3220967973,287044397
100,2661989112,1226500780
100,1231686256,4070501594
100,2329453736,2999794436
100,1187534866,1306578136
100,2289211172,1719174086
100,1226500780,2259957740
100,975789094,1307991557
100,726684273,2748623227
100,3882036197,2910074820
100,2332367334,2294899207
100,775590704,2146299360
100,1765818203,2123332638
100,414776066,850491197
100,3959821353,2999794436
100,2378687797,3494512671
100,557839292,1700288929
100,1719174086,2830799273
100,3255866275,1679308428
100,1963800346,1983510531
100,2824381301,2261647540
100,479500529,665979983
100,1980477620,4027944139
100,963181695,4027944139
100,3560979636,506635365
100,2158041311,2956941947
100,1125799491,1301393497
100,97801740,3203314574
100,1313575541,3433277712
100,1121322716,3527837949
100,53867738,1141798720
100,3783584479,320286773
100,582022491,1237550763
100,2942335507,3205175747
100,1304868441,2169377336
100,342474231,259006220
100,2095974075,320286773
100,3331881058,217977915
100,2833291690,320286773
100,2087590585,217774922
100,800610000,1529085103
100,3500184040,2122968520
100,1799052021,46287381
100,1963926677,3926100920
100,652176199,3494512671
100,3420770588,2906787209
100,3155105749,18264600
100,295128469,1101059032
100,1153844112,3493797951
100,4263306153,3113678103
100,2798026282,420091859
100,2693248013,2418158256
100,3479259768,1776011373
100,3173095266,3779562915
100,3003147195,3779562915
100,2912212709,1071020646
100,1711502051,1529085103
100,2988525433,217977915
100,1721486894,612013449
100,3381128080,1664573953
100,3465319208,731330024
100,3980372000,1065450055
100,2292300215,2050565864
100,1907964787,1322597928
100,4292939171,3489985175
100,647317918,2172855737
100,4291905065,3820915938
100,2070491290,1933278346
100,378343305,1132134655
100,805209030,2889392509
100,1357669478,420878019
100,3213182368,994676122
100,183466528,3538328817
100,721296483,731330024
100,325005542,479122246
100,3591904111,1135976474
100,4238926989,1746655739
100,4195021957,3784861428
100,2169544552,3900306665
100,129173500,1544174053
100,2351785619,2784788129
100,3693257008,1752054615
100,214030731,3202957389
100,753465481,1670550471
100,3830005035,871224117
100,1463712690,3113678103
100,2912041676,272496485
100,1368071481,224611800
100,3847773156,2602613399
100,3590901614,523744895
100,3179803979,1768089225
100,3586500603,1132134655
100,224531634,656698835
100,617515747,3565023295
100,2992828829,1132134655
100,2906073580,420759736
100,1291273063,1697237881
100,1002199397,2122968520
100,1037925737,244889631
100,1561185950,1740805730
100,98248312,596811522
100,1543753284,452508504
100,574360295,2269502085
100,2927885247,420878019
100,1854662406,2158225477
100,1205850217,3566010337
100,3489200526,3936490926
100,2414251483,41822316
100,3701411077,4212430446
100,123468413,2458827579
100,156564327,3205175747
100,2081352340,3717044186
100,1201602115,579435501
100,3863446626,336893387
100,656698835,1626678938
100,273712035,2602613399
100,2408434148,597742640
100,1176059503,18264600
100,4140108713,2008989859
100,3585316632,2168147177
100,3163484197,23421708
100,3577684796,2830799273
100,2914861469,1662841908
100,4042175146,579435501
100,2092002172,420878019
100,459569194,1746655739
100,2763014903,1809363506
100,1082203745,1679308428
100,2769987433,871224117
100,4159034341,2937525435
100,417206962,209689048
100,3641663108,427156003
100,3820064478,427156003
100,891976035,4038613836
100,1289868198,3691942796
100,3112025499,1544174053
100,663012346,506635365
100,2022276255,2050565864
100,931311951,2187173784
100,426924631,2261647540
100,3384883937,2441662411
100,655689466,661566022
100,2144443761,506635365
100,1547591961,184100822
100,4241401187,2820713094
100,436095484,579435501
100,4099841600,3494512671
100,1337881232,1135976474
100,4260150415,287044397
100,4058076295,630889498
100,849367919,3423419034
100,2520431179,3936490926
100,3624714500,1101059032
100,957492934,159351600
100,381098976,2748623227
100,2539384016,40040342
100,2119047138,2911646536
100,2098087200,4078682972
100,2912041676,562358068
100,1062995067,3113678103
100,2298886343,500429675
100,1103787316,1065450055
100,2684150012,1679308428
100,986838970,579435501
100,2937525435,997220911
100,1535082710,2269502085
100,1996710831,3189180703
100,2692157317,1779297273
100,1010522046,353612559
100,3369236656,850491197
100,1182512555,710865862
100,129173500,1776011373
100,381098976,3691942796
100,1639967516,1664178674
100,2398547853,2784788129
100,3379486410,1733221456
100,680599196,731330024
100,2727555996,4069163835
100,23934911,144384016
100,3433803394,3565319599
100,1518645034,1483976313
100,1371986040,997220911
100,863127146,3527837949
100,2943190190,1091404026
100,3501575414,731330024
100,3726039725,2158225477
100,1511152593,3566010337
100,3441184770,1746655739
100,3757994666,1394067435
100,16448490,1662841908
100,3352865170,157683903
100,2862225366,1776011373
100,3595152414,3853135440
100,761756277,1790182175
100,3708631924,2606032412
100,1049824367,3027964121
100,1966793730,3779562915
100,3189320882,1137975225
100,4234045315,2935813666
100,503459380,3113678103
100,2225683072,159351600
100,1474543891,1221416124
100,1762276486,1091404026
100,4103086857,157527441
100,341435629,3489758020
100,3147498487,1746655739
100,2292082163,1130629555
100,2980312193,2702435837
100,3322005001,2602613399
100,682998126,2712789376
100,4089506459,388684396
100,168222130,351339216
100,750803079,1301393497
100,2059242865,1301393497
100,3420835646,1091404026
100,801144485,850491197
100,2514727778,3494512671
100,2115449537,3228859801
100,4016681241,9079959
100,2062263771,2314234752
100,907253586,1679308428
100,3566662720,1733221456
100,2049992501,1740805730
100,4021769601,731330024
100,3349661367,1733221456
100,2118550691,1664178674
100,3073207032,596811522
100,1350175811,3529646908
100,3584502867,2514727778
100,3334173585,1003252496
100,3267663970,1702554643
100,2984010133,2999794436
100,4250826106,3820915938
100,3309830291,3001123709
100,1826865327,1141798720
100,2098400894,1809363506
100,537224572,479122246
100,1935599983,157527441
100,834544767,2050565864
100,3659142614,1887108400
100,2437213336,447873549
100,3591904111,2261647540
100,3933335821,2399065173
100,161609319,3988234758
100,4149277979,837990024
100,647317918,3566010337
100,257887417,3206118280
100,2770620676,3820915938
100,3102277942,726670779
100,3472190399,1099267856
100,1781398404,2169377336
100,713943303,3988234758
100,413852293,2126962532
100,2073398389,3423419034
100,2793128682,3670999034
100,942006204,2876907483
100,3387596372,750079332
100,1637381454,2784788129
100,77329464,731330024
100,174533562,159351600
100,2684150012,3568247382
100,1303644154,3113678103
100,2403374241,4198148727
100,718674767,1166175991
100,575798617,3670999034
100,3084591770,731330024
100,667973873,3566010337
100,2190907872,1744240905
100,476581871,3423419034
100,3502064754,3968894993
100,2651908416,1135976474
100,1156052756,320286773
100,1600616549,678236612
100,1361250553,2187173784
100,2169697424,3170475874
100,562358068,3566010337
100,4027884343,420878019
100,75775454,40040342
100,3353200223,2126962532
100,2108322384,1746655739
100,2540718433,1301393497
100,3927768774,1166650192
100,3064334528,3988234758
100,2077250945,420878019
100,345955583,587285122
100,2963446322,726670779
100,656698835,3926100920
100,1932447537,3926100920
100,1922352204,2261647540
100,1931100589,2269502085
100,236048956,452508504
100,3060733195,597742640
100,2937525435,665979983
100,2258840093,1733221456
100,384557186,2187173784
100,3823820756,3793366121
100,4276391264,731330024
100,4066179401,1135976474
100,1837648468,1135976474
100,2146648799,159351600
100,2786026805,1132134655
100,2225545214,1842099953
100,479141056,3494512671
100,579273273,4014703453
100,562358068,1132134655
100,2772330344,541114057
100,606327911,2122968520
100,2011932271,798247050
100,2935813666,18264600
100,1784517801,1918908464
100,2702674511,2117270140
100,1887467014,2187173784
100,986496525,3779562915
100,2649254798,1827547982
100,1765818203,2123332638
100,3107449213,3375312423
100,1922352204,4184214313
100,2334340337,1679308428
100,318221956,3113678103
100,871679006,302466871
100,2156310193,1268201436
100,2494171542,962737723
100,2382643618,3717044186
100,2944857642,3926100920
100,2116191240,3423419034
100,3048199336,224611800
100,4239000339,1322783678
100,1947359892,2187173784
100,3400865074,2123332638
100,1386837816,3784861428
100,613281689,5029586
100,316640687,587285122
100,3783430560,3785269500
100,1626993273,427156003
100,3063721779,2314234752
100,3475904703,3893786536
100,2968086582,3671426872
100,2832112238,3493797951
100,3557984064,579435501
100,1431939936,1096189833
100,2714234360,2628699139
100,1462240604,3565319599
100,993561200,3814390525
100,3661312991,3149716162
100,1997111086,4152958882
100,2534450467,4070501594
100,1036330570,2367461313
100,73121725,777596345
100,48664808,1166175991
100,475342649,1626678938
100,1918908464,245619002
100,1632241419,2514727778
100,165773429,2722794324
100,3731662312,1931494374
100,69531814,41822316
100,2075200438,1746655739
100,1438266755,2338504085
100,3017519116,189405642
100,4140108713,3494512671
100,244622761,109743541
100,100304050,3499914946
100,2445819304,3814390525
100,1276317194,2748623227
100,680352664,1385441259
100,3997226181,615781194
100,1036782779,349297863
100,1518645034,2895292377
100,4076730450,888065430
100,589866327,1776011373
100,219059962,2514727778
100,3688346948,3926100920
100,631880435,22285547
100,2358586852,3691942796
100,3833249756,2544783024
100,29855676,562358068
100,4106791294,3691942796
100,2335067368,35254803
100,1082151302,1776011373
100,2386318710,3489758020
100,3891527925,1497898739
100,3996065489,1705608239
100,3620290778,3899654319
100,2077604114,3113678103
100,2125715228,620695276
100,3287640903,1099725405
100,1942259177,1746655739
100,2274307664,587285122
100,2670100165,1101059032
100,4003667631,224611800
100,2595278679,224611800
100,2862225366,1776011373
100,146734828,690585535
100,4272731011,1166650192
100,4016681241,673387731
100,2767128762,1237550763
100,2796307242,1666719316
100,3902218462,1132134655
100,766988224,3691942796
100,54673888,259006220
100,3458416220,1569494229
100,1046784428,1166650192
100,1039178864,18264600
100,978062057,4184214313
100,3159156947,2269502085
100,4240123481,1746655739
100,1496217251,994676122
100,4194093104,351339216
100,607439609,4000267419
100,3958554081,587285122
100,1634339764,2403374241
100,1959064378,1166650192
100,1514691032,502970099
100,2952358810,351339216
100,4235533899,731330024
100,903339787,997220911
100,1634389569,2345549492
100,3697043299,834544767
100,3206118280,2126962532
100,2935461270,4189236082
100,3447116483,731330024
100,609155676,2187173784
100,1207189719,3741723479
100,3433277712,447873549
100,759859443,3113678103
100,4228787858,4240123481
100,1091404026,821583868
100,898782087,2418158256
100,220969354,777596345
100,1739049310,376964323
100,833264571,1132134655
100,3901468991,18264600
100,1012631413,3527837949
100,2139199652,2784788129
100,1377712939,962737723
100,2906760846,1746655739
100,2944123046,1111259106
100,3947389405,630889498
100,3930203087,3080175352
100,2399247837,4190507513
100,2284373882,2172855737
100,3798148356,3568247382
100,2104231529,3001123709
100,3998531872,1016178132
100,3462916796,821583868
100,3183550280,3423419034
100,934007288,1662841908
100,3441184770,1746655739
100,3959104960,2748623227
100,3725046139,3309830291
100,1964914740,2441662411
100,454862819,1626678938
100,3825693463,997220911
100,2821559246,1065450055
100,591338133,3146051203
100,101129666,994676122
100,2105997840,15630034
100,2656100473,899136538
100,765989615,3113678103
100,3590206105,343758389
100,2644068036,2261647540
100,1457227967,3489985175
100,794382785,1099267856
100,2558633431,2876907483
100,35336103,2122968520
100,1324750935,361836809
100,963030134,20809221
100,3236591865,3847500015
100,2767534296,320286773
100,849871363,1045293852
100,2679529973,1575763518
100,1611718867,1776011373
100,2604281676,587285122
100,1088754866,1746655739
100,1211372830,607127945
100,472964117,1702554643
100,1317491259,2107247645
100,4108245777,159183053
100,317365383,1166650192
100,3562764254,1065450055
100,2378308641,731330024
100,506905780,2187173784
100,2320437819,320286773
100,213671806,189405642
100,1125763299,2269502085
100,3868323463,1733221456
100,2133079047,320286773
100,2798996091,821583868
100,2274307664,587285122
100,726542108,2259957740
100,1844021837,3269146847
100,1891360161,1101059032
100,2360365664,53859343
100,2614193632,1443514486
100,249114794,184100822
100,3468445701,2145882222
100,3965458173,710865862
100,2045230885,37661312
100,4098437094,169470278
100,3241710289,1101059032
100,3901457261,997220911
100,3280718287,731330024
100,2843883548,2591192196
100,1203796264,1776011373
100,3330386853,1776011373
100,2839256080,2718759617
100,1931898332,3173062641
100,4058480380,837990024
100,1781317490,351339216
100,765057130,1443514486
100,2725921673,217144336
100,3854289318,3627744656
100,3321817637,2123332638
100,841077506,1629103178
100,3188098177,1111259106
100,3355477886,4031719865
100,1552585112,810940926
100,4252244549,3560918382
100,2531010975,4013626432
100,444007069,1132134655
100,1254363503,1237550763
100,4159636118,1809363506
100,2619971180,436095484
100,2647466122,2126962532
100,993561200,850491197
100,4288261335,1135976474
100,2885113223,217774922
100,2661900930,1104651492
100,2050008693,568475868
100,3536782241,4277487223
100,3555890865,2830799273
100,805742252,1232051693
100,2494220600,2722794324
100,1088754866,3566010337
100,1103634344,562358068
100,3105935071,1019858566
100,1544174053,254816564
100,3396497468,320286773
100,378982106,3893786536
100,2817107516,2261647540
100,3601240807,562358068
100,2860060458,610137613
100,1511982535,1629103178
100,2779555022,2463157749
100,1251456488,2999794436
100,2466540058,2911646536
100,1036330570,2367461313
100,3109492579,4135108408
100,1459398408,3433277712
100,1535082710,4135108408
100,4247121355,40040342
100,3947874382,2261647540
100,86075857,994676122
100,1423186735,3269146847
100,2316087548,2626405160
100,1515647204,2107247645
100,2019180045,2463157749
100,2831184769,2126962532
100,3892893473,2999794436
100,486632107,3586903713
100,1033589203,236902463
100,1198512218,962737723
100,1424073930,3423419034
100,531768918,4038613836
100,3457107298,1098329942
100,1978203770,3027798817
100,4143102922,834544767
100,3095168306,710388512
100,2687645468,1443514486
100,3113678103,3566010337
100,2651648650,1166175991
100,2098087200,3926100920
100,739038796,1629103178
100,130594841,718246127
100,713416067,2625952212
100,4279411882,1221129663
100,2231601193,237739865
100,2299314811,2187173784
100,2178149890,1765818203
100,1045953288,87797993
100,3528630234,1674683146
100,4149304686,3566010337
100,27987080,3423419034
100,1570703533,1775594405
100,3502659253,184100822
100,2086433099,2122968520
100,2113839458,30966706
100,3857362372,351339216
100,1332066608,2458827579
100,245619002,1019858566
100,1001549466,1529085103
100,983229802,3926100920
100,1300372587,1746655739
100,3476791345,2399065173
100,3604511055,475342649
100,3255648285,1768089225
100,3432123075,3376135239
100,3326186289,1529085103
100,99699720,997220911
100,2342771184,3485440553
100,828252369,2259957740
100,2380631081,962737723
100,461879787,2008989859
100,3134200189,1746655739
100,4088867424,1135976474
100,3474941323,1044028636
100,2142915507,523744895
100,1082203745,447873549
100,3234691438,1626678938
100,1459401360,1237550763
100,3182355207,3199640280
100,3118221353,15630034
100,328519426,2123332638
100,3781962845,731330024
100,2618339302,986496525
100,2943690023,3173062641
100,971449352,1957515419
100,196929574,479122246
100,3847500015,2126962532
100,2092158825,3793366121
100,1148817877,179508880
100,1958306891,4135108408
100,555497581,3691942796
100,4141124289,596811522
100,1789575756,3149716162
100,3005710991,2126962532
100,3123184568,2776392400
100,3420770588,2906787209
100,1216871853,361836809
100,950756299,962737723
100,1820980718,731330024
100,2488185809,320286773
100,2959365023,121602456
100,1559783574,1746655739
100,775559632,3494512671
100,3877962737,1374810695
100,2639197701,821583868
100,4032500581,1629103178
100,3166170968,1513007525
100,3839082219,1700288929
100,4159286058,682258630
100,3598366644,1101059032
100,408060723,2780208804
100,146808584,3326267479
100,2410582194,502970099
100,969525795,994676122
100,2667911404,1779297273
100,2851765537,962737723
100,2334699089,1680535208
100,642283221,610137613
100,640260500,2259957740
100,4116684863,728791874
100,3661717533,997220911
100,1993411799,2122968520
100,1039178864,852765968
100,1892663098,3173062641
100,347142440,610137613
100,502434184,447873549
100,1301527687,1135976474
100,1922902581,1733221456
100,2572570680,2866022569
100,2544485006,1983510531
100,517260836,2932987408
100,3759333522,1141798720
100,3276047185,1169876123
100,1226500780,259006220
100,2448739506,2242170808
100,4176763891,3184487800
100,3411023097,40040342
100,3524625930,562358068
100,3036742364,1589563110
100,1353711813,2956941947
100,3659553730,320286773
100,2139688074,809466744
100,3141936314,3222645954
100,1130919487,1746655739
100,565368573,320286773
100,456689157,4116469576
100,2184791415,1091404026
100,1911569483,2050565864
100,3971389399,1679308428
100,2113158804,4159594295
100,2808026978,159351600
100,2092002172,994676122
100,2849340242,1809363506
100,333272008,4000267419
100,310540726,420878019
100,538550380,731330024
100,2979556657,1019858566
100,1819542892,3499914946
100,46287381,2430246747
100,2507643569,3344025533
100,416701145,3170475874
100,1048769642,2169377336
100,58377970,2747024747
100,359356063,224611800
100,2047392365,726670779
100,2609303586,2956941947
100,2217561812,1141798720
100,449372701,3423419034
100,2842565469,718246127
100,1886466869,3485440553
100,1697294883,3113678103
100,2138357912,3565319599
100,3614536240,2748623227
100,4000065135,1733221456
100,912146474,2259957740
100,3734103207,3170475874
100,4289153495,1746655739
100,2485229417,871224117
100,3441578682,2866022569
100,2650202686,622058097
100,349297863,506635365
100,123385121,3485440553
100,3000792516,159351600
100,3480879772,3926100920
100,3632326453,1733221456
100,3784581239,9079959
100,1972317754,3604334178
100,2638573231,801176
100,3010436977,24168270
100,2090352720,3149716162
100,1079041179,3205175747
100,4284331646,1182222496
100,1022501714,994676122
100,692028908,871224117
100,2499310475,2122968520
100,377021214,4078682972
100,1515647204,1111259106
100,1848313115,1765818203
100,2357372960,4101248785
100,3196036201,157527441
100,2566305877,237739865
100,27537526,320286773
100,1449419742,3499914946
100,2871735171,1746655739
100,2526641932,2684150012
100,3441184770,2602613399
100,1422811788,354095452
100,1192966411,3566010337
100,2594065762,420878019
100,2473271395,1699836001
100,2717135091,3035635302
100,3294612718,3113678103
100,1561749110,462212371
100,637339345,3784861428
100,4103124262,3741723479
100,2722950958,9079959
100,717103247,622058097
100,659856182,179508880
100,2219889640,3527837949
100,910237918,1679308428
100,3047199361,2008989859
100,3416183195,2531010975
100,1864386681,354095452
100,2813825952,191411989
100,2662318688,1483976313
100,180920469,217977915
100,3003147195,3566010337
100,3768186621,2008989859
100,1933551853,159351600
100,3469222388,2008989859
100,447008477,997220911
100,2444382903,420878019
100,2438732135,2008989859
100,2349939933,862560029
100,1862066164,217977915
100,2564528075,1132134655
100,911609416,2204481244
100,1873624642,18264600
100,1781317490,351339216
100,3863446626,1111259106
100,1450672384,962737723
100,3047206685,18264600
100,476581871,302466871
100,98248312,3691942796
100,2062873426,2520693002
100,2378308641,1983510531
100,2169519796,1132134655
100,4224340559,1746655739
100,2272508020,2008989859
100,621907710,281151013
100,1696905666,731330024
100,3082862869,1733221456
100,942089,2221880498
100,2359485225,1769055405
100,1045307739,1569494229
100,454862819,1626678938
100,3411919975,259006220
100,3246682722,3499914946
100,2158285549,2562722197
100,3430793990,1752054615
100,2253053678,1765818203
100,1192200504,2008989859
100,2968084237,1099725405
100,1145791039,1544174053
100,1597685049,798247050
100,3489985175,731330024
100,3902160400,209689048
100,2630440468,1237550763
100,1319577121,32960388
100,1380466784,1166175991
100,1773396944,4031719865
100,1100459627,1438196802
100,683092869,4027944139
100,144384016,821583868
100,2633817001,1141798720
100,412386323,2999794436
100,700911813,1746655739
100,1334396542,2123332638
100,4173832987,2126962532
100,1163569239,2418158256
100,335142357,244889631
100,1754005296,3820915938
100,2379976875,3336851015
100,3651311185,377021214
100,2463260986,1412939579
100,1911325802,2418158256
100,3881651394,1166650192
100,3240547545,353612559
100,1959298877,1746655739
100,4053312415,3325918244
100,567923746,159351600
100,3569208898,1141798720
100,4016959315,3853135440
100,4272731011,1166650192
100,604966629,731330024
100,741494558,184100822
100,4089914561,3566010337
100,1333419571,2221409971
100,2497751413,2261647540
100,743984162,351339216
100,3170475874,3113678103
100,119781937,506635365
100,2024515517,1768089225
100,599786344,420091859
100,3680142869,962737723
100,1487974851,320286773
100,3167087141,4189236082
100,2548434700,3717044186
100,2125516708,1746655739
100,2912212709,1472301980
100,2329618093,1166650192
100,2607297170,1629103178
100,760516569,1664178674
100,3576030179,997220911
100,291741779,1746655739
100,814083644,2702435837
100,4113151153,1776011373
100,353738643,994676122
100,3924088631,2259957740
100,3101254972,1091404026
100,572085747,2261647540
100,2687645468,1443514486
100,796241175,981370797
100,2952860307,2204481244
100,1465130755,2122968520
100,3874048560,1135976474
100,2303676797,1135976474
100,607127945,2169377336
100,1043532108,506635365
100,1530342810,834544767
100,2595317197,1590190794
100,3070736923,1746655739
100,3785269500,4277487223
100,348296493,1016178132
100,1200038008,994676122
100,2293837765,1322597928
100,219568860,1626678938
100,115650745,4225196978
100,686888451,1695363826
100,1914813732,1237550763
100,3680233781,2508783889
100,1221416124,1166650192
100,2411122041,1367471899
100,717063212,1746655739
100,2940703038,469790690
100,879376653,3926100920
100,3863446626,596811522
100,1014916122,1450032032
100,471199527,1065718333
100,1378438916,159351600
100,3793721332,1412939579
100,3462799203,2748623227
100,1062995067,3113678103
100,3116840338,3344025533
100,1675684498,1016178132
100,191946414,3565319599
100,964450536,1679308428
100,1054826567,2418158256
100,436095484,18264600
100,699391816,2544783024
100,646852957,4027944139
100,18848931,320286773
100,191946414,2911646536
100,529004640,850491197
100,2022021717,3565319599
100,73721931,1529085103
100,4171236554,1232051693
100,2309763068,4000267419
100,3114081100,18264600
100,2093032547,656698835
100,467458019,4184214313
100,3212656814,3565319599
100,3154180243,562358068
100,978062057,4184214313
100,2892673176,2628044511
100,403548367,2625952212
100,2340506284,2722794324
100,2757717424,915120729
100,2203619540,1746655739
100,237632340,3565319599
100,3159224402,3374387802
100,3702056452,1662841908
100,1859147125,1629103178
100,431813341,2314234752
100,3155491468,4070501594
100,908798147,3113678103
100,2973439210,1016178132
100,1406483284,18264600
100,4098755129,3113678103
100,3729785503,630889498
100,538550380,2187173784
100,578088285,1141798720
100,3050187782,2008989859
100,3465319208,1091404026
100,3603330933,3485440553
100,3234691438,1626678938
100,978062057,2932987408
100,871931738,3926100920
100,2237713903,3991519087
100,2099575249,1765818203
100,885968235,1679308428
100,2747024747,1135976474
100,2937525435,665979983
100,576717309,284754035
100,3922888726,198216033
100,431813341,4189236082
100,3658963802,3000792516
100,561120150,40040342
100,919981481,1529085103
100,2069743339,4135108408
100,2597046568,3485440553
100,1672824866,2050565864
100,2676957285,1666545703
100,2547856194,1768089225
100,160508292,1093775969
100,1182512555,2187173784
100,2176043810,1776011373
100,3609356867,2123332638
100,1241012862,336207519
100,3216433143,3565023295
100,740549642,2712789376
100,1012631413,1662841908
100,4086765071,2877270869
100,1160561534,1099725405
100,2083339233,3815469593
100,39246274,3691942796
100,2651648650,1529085103
100,3270743769,506635365
100,3935050299,2458827579
100,2013028328,2126962532
100,2451413752,506635365
100,2565628123,1746655739
100,2409528198,821583868
100,3978977380,2204481244
100,2843783500,2722794324
100,655415061,1664178674
100,272496485,1091404026
100,2393632579,2531010975
100,3888272524,159351600
100,2628699139,2146299360
100,4008739863,1662841908
100,4166473118,4021769601
100,847291738,1746655739
100,3553288799,1746655739
100,236048956,1768108830
100,3916074380,2595278679
100,1812216242,1166650192
100,1932447537,1679308428
100,1176059503,420878019
100,2299022995,2876907483
100,3621180500,1045293852
100,4266648551,731330024
100,4101248785,1744240905
100,3058128663,1746655739
100,2905653122,2625952212
100,2384245256,2514727778
100,531894828,1098329942
100,1937048978,1733221456
100,2410044879,2008989859
100,2049724136,244889631
100,1883126923,359918838
100,3729011877,994676122
100,3197346856,1664573953
100,2964076520,3113678103
100,3779428082,3113678103
100,2257273889,2639302614
100,3869100566,997220911
100,3094586045,3717044186
100,4094842778,2122968520
100,312075884,2126962532
100,1344768389,3113678103
100,1729096345,1719174086
100,3185007248,277181139
100,2815760159,447873549
100,157527441,2126962532
100,2325096265,1679308428
100,3752568601,3926100920
100,2597046568,3485440553
100,63919588,4277487223
100,2027771431,545942752
100,2769714447,3717044186
100,892746686,1733221456
100,1163039947,1221129663
100,2312054169,844992190
100,730945244,3926100920
100,1237786844,1746655739
100,4224194904,2932987408
100,2857414562,1166650192
100,2327998759,3113678103
100,3670999034,1166175991
100,2711633818,4159093852
100,3126318274,2008989859
100,3727261618,2956941947
100,3830107319,2269502085
100,1087947892,871679006
100,3500376721,1016178132
100,1103634344,2169377336
100,1051200371,3565023295
100,2824381301,597742640
100,1014487628,997220911
100,3764168832,597742640
100,3441184770,2784788129
100,655689466,1443514486
100,482434561,1101059032
100,510575464,579435501
100,2339128108,420878019
100,2475892818,18264600
100,414776066,1983510531
100,730688120,2866022569
100,3198306492,237739865
100,3509485436,3199640280
100,2280820798,994676122
100,2782812436,3239439580
100,1067183952,320286773
100,2633817001,2008989859
100,379834270,798247050
100,3332459613,2628699139
100,3814598561,189405642
100,2377726047,2808351940
100,1088036017,2599895504
100,373863554,3691942796
100,2224428568,1679308428
100,3206118280,1746655739
100,3395604817,4277487223
100,1405549222,3494512671
100,3764913231,1141798720
100,3617922709,3106387760
100,4286906991,3239439580
100,2725707385,3988234758
100,2317137738,3853135440
100,1033568951,3566010337
100,1265320427,962737723
100,1566483836,3691942796
100,2378887657,2169377336
100,3045290642,1679308428
100,191430859,364206398
100,74647675,348276014
100,1207189719,3741723479
100,1166650192,3566010337
100,3044955701,1264436581
100,2711633818,587285122
100,2073533752,1137975225
100,1615699971,3691942796
100,152464681,378982106
100,2971797622,157683903
100,358434513,1752054615
100,1301527687,2747024747
100,4133724495,1221129663
100,4152958882,731330024
100,2880669728,3926100920
100,3509073089,3423419034
100,2833842908,3785269500
100,1738097215,16933527
100,4176763891,1071020646
100,2214640257,259006220
100,2828910654,1019858566
100,4288261335,2309690778
100,4258787333,217977915
100,1176925966,3566010337
100,652851251,1044028636
100,98561409,809466744
100,220186114,3691942796
100,3694182643,1483976313
100,808651746,2126962532
100,3813608589,562358068
100,562358068,2784788129
100,3971342035,1529085103
100,3456425669,217977915
100,1011405834,2169377336
100,2634848676,3080175352
100,3489985175,159351600
100,1460979823,1733221456
100,1232946161,3691942796
100,3768186621,1933278346
100,3628121668,1091404026
100,1080680649,2123332638
100,2747427000,1166650192
100,2173543209,1842099953
100,1735602672,1166650192
100,1177987796,3344025533
100,170286921,2637814870
100,3664546008,2544783024
100,3987899999,3527837949
100,667973873,3423419034
100,1575763518,2935813666
100,2789303422,3785269500
100,2468784460,1111259106
100,3475174996,2830799273
100,3596432145,994676122
100,2770620676,3820915938
100,2253967885,2748623227
100,3188098177,1111259106
100,2778410714,18264600
100,3846472209,490680502
100,349004701,952183003
100,889675857,427156003
100,4128979858,777596345
100,3130500495,2937525435
100,3966382483,2122968520
100,1778408420,3344025533
100,2537880531,3527837949
100,1462893434,3752568601
100,1733221456,1045293852
100,30796165,1045293852
100,1679780765,1746655739
100,355303141,1776011373
100,2501717191,2956941947
100,2747427000,1166650192
100,3460538113,3000792516
100,2801857950,1674683146
100,1067564682,1301393497
100,495343890,630889498
100,1227717181,718246127
100,2717178301,1166650192
100,4217689756,2163361025
100,2963120861,731330024
100,3821827420,2463157749
100,2651734974,674131545
100,3100531922,582022491
100,2354707642,1662841908
100,4100189183,1768089225
100,873493898,962737723
100,194541121,3113678103
100,1962846692,2878821825
100,1160103344,524272944
100,587282424,2123332638
100,1848377746,1071020646
100,1236265227,4292520070
100,986496525,850491197
100,361416640,287044397
100,2298085882,3814390525
100,4266648551,731330024
100,2145882222,2156459496
100,2258286322,1697237881
100,333597397,1837648468
100,3524625930,87797993
100,2825461428,224611800
100,622092984,1529085103
100,199893408,506635365
100,3869781532,2467251694
100,1285119273,259006220
100,1533873951,2259957740
100,2674196062,1077801876
100,1534438123,2338504085
100,1931494374,4031719865
100,683092869,2748623227
100,1904283372,3627744656
100,4185794721,2403374241
100,437810929,1104651492
100,1284560630,2458827579
100,2582032586,1529085103
100,171721650,3423419034
100,3924314161,1733221456
100,1455066942,566398611
100,2636857942,1166650192
100,2659332639,4184214313
